date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2019-01-24 09:00:00,14,7,0.0,8.7,1,1,73,10:07 PM,10:31 AM,08:10 AM,05:57 PM,-8,3,8,3,57,0,30,0.0,1004,8,10,339,42
2019-01-24 12:00:00,14,7,0.0,8.7,1,1,73,10:07 PM,10:31 AM,08:10 AM,05:57 PM,-10,7,11,7,37,0,23,0.0,1005,11,10,347,31
2019-01-24 15:00:00,14,7,0.0,8.7,1,1,73,10:07 PM,10:31 AM,08:10 AM,05:57 PM,-11,12,13,12,17,3,18,0.0,1006,13,10,332,15
2019-01-24 18:00:00,14,7,0.0,8.7,1,1,73,10:07 PM,10:31 AM,08:10 AM,05:57 PM,-9,10,11,10,20,10,23,0.0,1008,11,10,314,14
2019-01-24 21:00:00,14,7,0.0,8.7,1,1,73,10:07 PM,10:31 AM,08:10 AM,05:57 PM,-9,5,8,5,32,10,29,0.0,1011,8,10,317,21
2019-01-25 00:00:00,13,7,0.0,8.7,1,1,66,11:19 PM,11:05 AM,08:09 AM,05:58 PM,-10,3,7,3,36,5,30,0.0,1013,7,10,323,23
2019-01-25 03:00:00,13,7,0.0,8.7,1,1,66,11:19 PM,11:05 AM,08:09 AM,05:58 PM,-9,4,7,4,26,1,31,0.0,1012,7,10,321,17
2019-01-25 06:00:00,13,7,0.0,8.7,1,1,66,11:19 PM,11:05 AM,08:09 AM,05:58 PM,-9,4,7,4,21,3,30,0.0,1012,7,10,325,14
2019-01-25 09:00:00,13,7,0.0,8.7,1,1,66,11:19 PM,11:05 AM,08:09 AM,05:58 PM,-9,6,8,6,13,7,31,0.0,1013,8,10,120,10
2019-01-25 12:00:00,13,7,0.0,8.7,1,1,66,11:19 PM,11:05 AM,08:09 AM,05:58 PM,-6,10,10,10,5,7,30,0.0,1013,10,10,97,4
2019-01-25 15:00:00,13,7,0.0,8.7,1,1,66,11:19 PM,11:05 AM,08:09 AM,05:58 PM,-4,13,13,13,5,7,32,0.0,1012,13,10,116,4
2019-01-25 18:00:00,13,7,0.0,8.7,1,1,66,11:19 PM,11:05 AM,08:09 AM,05:58 PM,-2,13,13,13,6,6,36,0.0,1013,13,10,78,5
2019-01-25 21:00:00,13,7,0.0,8.7,1,1,66,11:19 PM,11:05 AM,08:09 AM,05:58 PM,-1,12,12,12,7,5,41,0.0,1015,12,10,220,5
2019-01-26 00:00:00,14,9,0.0,8.7,1,1,59,No moonrise,11:36 AM,08:08 AM,05:59 PM,1,11,11,11,8,5,50,0.0,1017,11,10,310,6
2019-01-26 03:00:00,14,9,0.0,8.7,1,1,59,No moonrise,11:36 AM,08:08 AM,05:59 PM,3,11,11,11,9,2,56,0.0,1017,11,10,339,8
2019-01-26 06:00:00,14,9,0.0,8.7,1,1,59,No moonrise,11:36 AM,08:08 AM,05:59 PM,2,9,10,9,13,23,58,0.0,1018,10,10,347,8
2019-01-26 09:00:00,14,9,0.0,8.7,1,1,59,No moonrise,11:36 AM,08:08 AM,05:59 PM,1,9,10,9,10,23,56,0.0,1019,10,10,342,7
2019-01-26 12:00:00,14,9,0.0,8.7,1,1,59,No moonrise,11:36 AM,08:08 AM,05:59 PM,2,12,12,12,8,11,49,0.0,1018,12,10,256,6
2019-01-26 15:00:00,14,9,0.0,8.7,1,1,59,No moonrise,11:36 AM,08:08 AM,05:59 PM,3,14,14,14,10,12,49,0.0,1017,14,10,217,8
2019-01-26 18:00:00,14,9,0.0,8.7,1,1,59,No moonrise,11:36 AM,08:08 AM,05:59 PM,6,12,13,12,15,16,61,0.0,1015,13,10,229,10
2019-01-26 21:00:00,14,9,0.0,8.7,1,1,59,No moonrise,11:36 AM,08:08 AM,05:59 PM,7,10,12,10,19,58,74,0.0,1014,12,10,247,11
2019-01-27 00:00:00,15,9,0.0,9.9,1,1,51,12:27 AM,12:06 PM,08:08 AM,06:01 PM,7,9,11,9,18,74,79,0.0,1013,11,10,265,10
2019-01-27 03:00:00,15,9,0.0,9.9,1,1,51,12:27 AM,12:06 PM,08:08 AM,06:01 PM,5,9,10,9,15,72,73,0.0,1010,10,10,301,9
2019-01-27 06:00:00,15,9,0.0,9.9,1,1,51,12:27 AM,12:06 PM,08:08 AM,06:01 PM,4,8,9,8,13,80,71,0.0,1009,9,10,108,8
2019-01-27 09:00:00,15,9,0.0,9.9,1,1,51,12:27 AM,12:06 PM,08:08 AM,06:01 PM,5,9,10,9,9,31,71,0.0,1008,10,10,222,7
2019-01-27 12:00:00,15,9,0.0,9.9,1,1,51,12:27 AM,12:06 PM,08:08 AM,06:01 PM,3,11,12,11,19,8,53,0.0,1007,12,10,322,15
2019-01-27 15:00:00,15,9,0.0,9.9,1,1,51,12:27 AM,12:06 PM,08:08 AM,06:01 PM,2,13,14,13,26,19,42,0.0,1006,14,10,322,19
2019-01-27 18:00:00,15,9,0.0,9.9,1,1,51,12:27 AM,12:06 PM,08:08 AM,06:01 PM,0,11,13,11,32,13,41,0.0,1007,13,10,317,20
2019-01-27 21:00:00,15,9,0.0,9.9,1,1,51,12:27 AM,12:06 PM,08:08 AM,06:01 PM,-3,8,11,8,36,5,39,0.0,1009,11,10,303,22
2019-01-28 00:00:00,16,7,0.0,10.0,1,1,44,01:34 AM,12:37 PM,08:07 AM,06:02 PM,-3,6,10,6,39,13,41,0.0,1011,10,10,295,24
2019-01-28 03:00:00,16,7,0.0,10.0,1,1,44,01:34 AM,12:37 PM,08:07 AM,06:02 PM,-3,5,8,5,32,10,45,0.0,1011,8,10,311,20
2019-01-28 06:00:00,16,7,0.0,10.0,1,1,44,01:34 AM,12:37 PM,08:07 AM,06:02 PM,-2,4,7,4,26,5,52,0.0,1009,7,10,310,17
2019-01-28 09:00:00,16,7,0.0,10.0,1,1,44,01:34 AM,12:37 PM,08:07 AM,06:02 PM,0,5,9,5,32,30,56,0.0,1007,9,10,308,23
2019-01-28 12:00:00,16,7,0.0,10.0,1,1,44,01:34 AM,12:37 PM,08:07 AM,06:02 PM,1,10,13,10,49,20,45,0.0,1005,13,10,301,35
2019-01-28 15:00:00,16,7,0.0,10.0,1,1,44,01:34 AM,12:37 PM,08:07 AM,06:02 PM,0,15,16,15,46,7,36,0.0,1005,16,10,317,32
2019-01-28 18:00:00,16,7,0.0,10.0,1,1,44,01:34 AM,12:37 PM,08:07 AM,06:02 PM,1,13,14,13,30,6,41,0.0,1007,14,10,333,20
2019-01-28 21:00:00,16,7,0.0,10.0,1,1,44,01:34 AM,12:37 PM,08:07 AM,06:02 PM,1,10,12,10,21,6,47,0.0,1010,12,10,305,14
2019-01-29 00:00:00,11,8,0.0,5.0,1,1,37,02:38 AM,01:10 PM,08:06 AM,06:03 PM,1,10,11,10,14,5,51,0.0,1011,11,10,307,10
2019-01-29 03:00:00,11,8,0.0,5.0,1,1,37,02:38 AM,01:10 PM,08:06 AM,06:03 PM,3,10,10,10,8,3,59,0.0,1012,10,10,171,6
2019-01-29 06:00:00,11,8,0.0,5.0,1,1,37,02:38 AM,01:10 PM,08:06 AM,06:03 PM,3,9,9,9,5,18,65,0.0,1013,9,10,133,4
2019-01-29 09:00:00,11,8,0.0,5.0,1,1,37,02:38 AM,01:10 PM,08:06 AM,06:03 PM,2,9,9,9,4,75,63,0.0,1012,9,10,80,3
2019-01-29 12:00:00,11,8,0.0,5.0,1,1,37,02:38 AM,01:10 PM,08:06 AM,06:03 PM,4,10,10,10,6,100,65,0.0,1011,10,10,94,5
2019-01-29 15:00:00,11,8,0.0,5.0,1,1,37,02:38 AM,01:10 PM,08:06 AM,06:03 PM,4,10,11,10,10,85,62,0.1,1007,11,10,213,9
2019-01-29 18:00:00,11,8,0.0,5.0,1,1,37,02:38 AM,01:10 PM,08:06 AM,06:03 PM,4,9,11,9,21,82,60,0.1,1005,11,10,257,15
2019-01-29 21:00:00,11,8,0.0,5.0,1,1,37,02:38 AM,01:10 PM,08:06 AM,06:03 PM,4,7,10,7,33,28,65,0.0,1004,10,10,290,23
2019-01-30 00:00:00,14,8,0.0,10.0,1,1,30,03:41 AM,01:47 PM,08:05 AM,06:04 PM,2,6,9,6,39,3,63,0.0,1005,9,10,305,27
2019-01-30 03:00:00,14,8,0.0,10.0,1,1,30,03:41 AM,01:47 PM,08:05 AM,06:04 PM,1,5,9,5,45,3,58,0.0,1006,9,10,307,30
2019-01-30 06:00:00,14,8,0.0,10.0,1,1,30,03:41 AM,01:47 PM,08:05 AM,06:04 PM,0,4,8,4,44,2,57,0.0,1008,8,10,312,30
2019-01-30 09:00:00,14,8,0.0,10.0,1,1,30,03:41 AM,01:47 PM,08:05 AM,06:04 PM,0,5,9,5,30,3,56,0.0,1009,9,10,314,22
2019-01-30 12:00:00,14,8,0.0,10.0,1,1,30,03:41 AM,01:47 PM,08:05 AM,06:04 PM,0,9,11,9,18,4,47,0.0,1009,11,10,302,14
2019-01-30 15:00:00,14,8,0.0,10.0,1,1,30,03:41 AM,01:47 PM,08:05 AM,06:04 PM,0,12,13,12,22,6,41,0.0,1007,13,10,280,18
2019-01-30 18:00:00,14,8,0.0,10.0,1,1,30,03:41 AM,01:47 PM,08:05 AM,06:04 PM,-0,10,12,10,30,7,42,0.0,1006,12,10,274,22
2019-01-30 21:00:00,14,8,0.0,10.0,1,1,30,03:41 AM,01:47 PM,08:05 AM,06:04 PM,-0,9,11,9,28,45,44,0.0,1006,11,10,262,19
2019-01-31 00:00:00,16,9,0.0,10.0,1,1,26,04:40 AM,02:27 PM,08:04 AM,06:06 PM,1,10,11,10,18,82,49,0.0,1004,11,10,254,13
2019-01-31 03:00:00,16,9,0.0,10.0,1,1,26,04:40 AM,02:27 PM,08:04 AM,06:06 PM,0,9,10,9,14,58,49,0.0,1002,10,10,274,9
2019-01-31 06:00:00,16,9,0.0,10.0,1,1,26,04:40 AM,02:27 PM,08:04 AM,06:06 PM,1,8,9,8,15,47,54,0.0,1000,9,10,281,10
2019-01-31 09:00:00,16,9,0.0,10.0,1,1,26,04:40 AM,02:27 PM,08:04 AM,06:06 PM,3,8,10,8,17,50,61,0.0,999,10,10,276,12
2019-01-31 12:00:00,16,9,0.0,10.0,1,1,26,04:40 AM,02:27 PM,08:04 AM,06:06 PM,6,11,13,11,24,43,65,0.0,998,13,10,260,19
2019-01-31 15:00:00,16,9,0.0,10.0,1,1,26,04:40 AM,02:27 PM,08:04 AM,06:06 PM,8,15,15,15,32,29,61,0.0,996,15,10,257,23
2019-01-31 18:00:00,16,9,0.0,10.0,1,1,26,04:40 AM,02:27 PM,08:04 AM,06:06 PM,8,15,15,15,24,32,64,0.0,997,15,10,255,14
2019-01-31 21:00:00,16,9,0.0,10.0,1,1,26,04:40 AM,02:27 PM,08:04 AM,06:06 PM,9,13,14,13,24,31,70,0.0,997,14,10,246,13
2019-02-01 00:00:00,15,12,0.0,8.3,1,1,8,05:36 AM,03:13 PM,08:03 AM,06:07 PM,9,12,13,12,22,59,76,0.1,995,13,10,267,11
2019-02-01 03:00:00,15,12,0.0,8.3,1,1,8,05:36 AM,03:13 PM,08:03 AM,06:07 PM,9,11,12,11,31,73,81,0.2,994,12,7,251,17
2019-02-01 06:00:00,15,12,0.0,8.3,1,1,8,05:36 AM,03:13 PM,08:03 AM,06:07 PM,10,10,12,10,39,76,86,1.4,992,12,8,232,23
2019-02-01 09:00:00,15,12,0.0,8.3,1,1,8,05:36 AM,03:13 PM,08:03 AM,06:07 PM,10,11,13,11,35,64,84,1.3,991,13,9,246,21
2019-02-01 12:00:00,15,12,0.0,8.3,1,1,8,05:36 AM,03:13 PM,08:03 AM,06:07 PM,6,12,14,12,34,70,62,0.8,991,14,9,268,22
2019-02-01 15:00:00,15,12,0.0,8.3,1,1,8,05:36 AM,03:13 PM,08:03 AM,06:07 PM,2,12,14,12,37,32,43,0.2,990,14,10,274,26
2019-02-01 18:00:00,15,12,0.0,8.3,1,1,8,05:36 AM,03:13 PM,08:03 AM,06:07 PM,2,12,13,12,27,13,46,0.0,989,13,10,241,18
2019-02-01 21:00:00,15,12,0.0,8.3,1,1,8,05:36 AM,03:13 PM,08:03 AM,06:07 PM,3,10,12,10,31,61,55,0.6,990,12,10,247,19
2019-02-02 00:00:00,14,7,0.0,10.0,1,1,1,06:26 AM,04:02 PM,08:02 AM,06:08 PM,1,7,10,7,38,76,54,1.0,991,10,9,269,27
2019-02-02 03:00:00,14,7,0.0,10.0,1,1,1,06:26 AM,04:02 PM,08:02 AM,06:08 PM,0,6,9,6,32,29,55,0.3,992,9,10,281,23
2019-02-02 06:00:00,14,7,0.0,10.0,1,1,1,06:26 AM,04:02 PM,08:02 AM,06:08 PM,-0,4,8,4,28,15,57,0.0,993,8,10,291,21
2019-02-02 09:00:00,14,7,0.0,10.0,1,1,1,06:26 AM,04:02 PM,08:02 AM,06:08 PM,-1,5,8,5,22,22,56,0.0,995,8,10,318,17
2019-02-02 12:00:00,14,7,0.0,10.0,1,1,1,06:26 AM,04:02 PM,08:02 AM,06:08 PM,-1,9,10,9,12,64,48,0.0,997,10,10,330,10
2019-02-02 15:00:00,14,7,0.0,10.0,1,1,1,06:26 AM,04:02 PM,08:02 AM,06:08 PM,-1,12,13,12,13,58,40,0.0,999,13,10,321,11
2019-02-02 18:00:00,14,7,0.0,10.0,1,1,1,06:26 AM,04:02 PM,08:02 AM,06:08 PM,-2,10,12,10,23,19,37,0.0,1002,12,10,322,17
2019-02-02 21:00:00,14,7,0.0,10.0,1,1,1,06:26 AM,04:02 PM,08:02 AM,06:08 PM,-4,7,10,7,31,15,37,0.0,1006,10,10,311,22
2019-02-03 00:00:00,14,6,0.0,10.1,1,1,0,07:12 AM,04:55 PM,08:01 AM,06:09 PM,-5,5,9,5,39,19,37,0.0,1009,9,10,320,27
2019-02-03 03:00:00,14,6,0.0,10.1,1,1,0,07:12 AM,04:55 PM,08:01 AM,06:09 PM,-6,3,7,3,39,13,38,0.0,1010,7,10,327,27
2019-02-03 06:00:00,14,6,0.0,10.1,1,1,0,07:12 AM,04:55 PM,08:01 AM,06:09 PM,-7,2,6,2,36,6,38,0.0,1012,6,10,326,25
2019-02-03 09:00:00,14,6,0.0,10.1,1,1,0,07:12 AM,04:55 PM,08:01 AM,06:09 PM,-8,3,6,3,29,4,35,0.0,1014,6,10,334,22
2019-02-03 12:00:00,14,6,0.0,10.1,1,1,0,07:12 AM,04:55 PM,08:01 AM,06:09 PM,-8,7,9,7,19,4,28,0.0,1016,9,10,116,16
2019-02-03 15:00:00,14,6,0.0,10.1,1,1,0,07:12 AM,04:55 PM,08:01 AM,06:09 PM,-8,12,13,12,13,1,23,0.0,1017,13,10,237,12
2019-02-03 18:00:00,14,6,0.0,10.1,1,1,0,07:12 AM,04:55 PM,08:01 AM,06:09 PM,-8,9,11,9,28,0,25,0.0,1019,11,10,337,21
2019-02-03 21:00:00,14,6,0.0,10.1,1,1,0,07:12 AM,04:55 PM,08:01 AM,06:09 PM,-8,5,9,5,39,0,29,0.0,1022,9,10,325,26
2019-02-04 00:00:00,12,6,0.0,10.1,1,1,0,07:53 AM,05:51 PM,08:00 AM,06:11 PM,-9,3,7,3,35,0,32,0.0,1024,7,10,315,23
2019-02-04 03:00:00,12,6,0.0,10.1,1,1,0,07:53 AM,05:51 PM,08:00 AM,06:11 PM,-9,3,6,3,27,3,34,0.0,1024,6,10,327,18
2019-02-04 06:00:00,12,6,0.0,10.1,1,1,0,07:53 AM,05:51 PM,08:00 AM,06:11 PM,-9,3,6,3,18,5,35,0.0,1025,6,10,342,13
2019-02-04 09:00:00,12,6,0.0,10.1,1,1,0,07:53 AM,05:51 PM,08:00 AM,06:11 PM,-9,5,7,5,10,7,32,0.0,1026,7,10,345,9
2019-02-04 12:00:00,12,6,0.0,10.1,1,1,0,07:53 AM,05:51 PM,08:00 AM,06:11 PM,-9,10,10,10,3,5,25,0.0,1027,10,10,201,3
2019-02-04 15:00:00,12,6,0.0,10.1,1,1,0,07:53 AM,05:51 PM,08:00 AM,06:11 PM,-8,11,12,11,7,6,25,0.0,1026,12,10,162,6
2019-02-04 18:00:00,12,6,0.0,10.1,1,1,0,07:53 AM,05:51 PM,08:00 AM,06:11 PM,-6,10,11,10,8,19,32,0.0,1026,11,10,168,7
2019-02-04 21:00:00,12,6,0.0,10.1,1,1,0,07:53 AM,05:51 PM,08:00 AM,06:11 PM,-5,10,10,10,6,42,36,0.0,1027,10,10,208,5
2019-02-05 00:00:00,15,9,0.0,10.5,1,1,0,08:28 AM,06:49 PM,07:59 AM,06:12 PM,-5,9,9,9,7,73,37,0.0,1028,9,10,272,5
2019-02-05 03:00:00,15,9,0.0,10.5,1,1,0,08:28 AM,06:49 PM,07:59 AM,06:12 PM,-3,8,9,8,11,45,43,0.0,1027,9,16,298,7
2019-02-05 06:00:00,15,9,0.0,10.5,1,1,0,08:28 AM,06:49 PM,07:59 AM,06:12 PM,-3,8,9,8,12,21,45,0.0,1026,9,19,318,8
2019-02-05 09:00:00,15,9,0.0,10.5,1,1,0,08:28 AM,06:49 PM,07:59 AM,06:12 PM,-4,9,10,9,9,17,38,0.0,1026,10,13,336,7
2019-02-05 12:00:00,15,9,0.0,10.5,1,1,0,08:28 AM,06:49 PM,07:59 AM,06:12 PM,-3,13,13,13,5,13,33,0.0,1026,13,10,206,4
2019-02-05 15:00:00,15,9,0.0,10.5,1,1,0,08:28 AM,06:49 PM,07:59 AM,06:12 PM,-1,15,15,15,6,15,35,0.0,1025,15,10,154,5
2019-02-05 18:00:00,15,9,0.0,10.5,1,1,0,08:28 AM,06:49 PM,07:59 AM,06:12 PM,2,14,14,14,7,13,44,0.0,1025,14,10,138,6
2019-02-05 21:00:00,15,9,0.0,10.5,1,1,0,08:28 AM,06:49 PM,07:59 AM,06:12 PM,3,13,13,13,3,11,51,0.0,1026,13,10,175,3
2019-02-06 00:00:00,16,11,0.0,10.6,1,1,7,09:00 AM,07:47 PM,07:58 AM,06:13 PM,3,12,12,12,5,11,55,0.0,1027,12,10,263,4
2019-02-06 03:00:00,16,11,0.0,10.6,1,1,7,09:00 AM,07:47 PM,07:58 AM,06:13 PM,3,11,12,11,8,10,56,0.0,1027,12,10,315,5
2019-02-06 06:00:00,16,11,0.0,10.6,1,1,7,09:00 AM,07:47 PM,07:58 AM,06:13 PM,3,11,11,11,9,8,58,0.0,1026,11,10,330,6
2019-02-06 09:00:00,16,11,0.0,10.6,1,1,7,09:00 AM,07:47 PM,07:58 AM,06:13 PM,3,12,12,12,7,6,57,0.0,1027,12,10,335,5
2019-02-06 12:00:00,16,11,0.0,10.6,1,1,7,09:00 AM,07:47 PM,07:58 AM,06:13 PM,4,15,15,15,5,5,50,0.0,1026,15,10,242,4
2019-02-06 15:00:00,16,11,0.0,10.6,1,1,7,09:00 AM,07:47 PM,07:58 AM,06:13 PM,6,16,16,16,8,5,49,0.0,1025,16,10,196,7
2019-02-06 18:00:00,16,11,0.0,10.6,1,1,7,09:00 AM,07:47 PM,07:58 AM,06:13 PM,8,15,15,15,9,4,60,0.0,1024,15,10,209,8
2019-02-06 21:00:00,16,11,0.0,10.6,1,1,7,09:00 AM,07:47 PM,07:58 AM,06:13 PM,9,15,14,15,8,3,71,0.0,1024,14,10,249,6
2019-02-07 00:00:00,16,12,0.0,10.6,1,1,14,09:28 AM,08:45 PM,07:57 AM,06:14 PM,10,14,14,14,7,4,76,0.0,1024,14,10,285,6
2019-02-07 03:00:00,16,12,0.0,10.6,1,1,14,09:28 AM,08:45 PM,07:57 AM,06:14 PM,9,13,13,13,8,5,77,0.0,1023,13,10,313,6
2019-02-07 06:00:00,16,12,0.0,10.6,1,1,14,09:28 AM,08:45 PM,07:57 AM,06:14 PM,8,12,12,12,10,7,75,0.0,1022,12,10,335,6
2019-02-07 09:00:00,16,12,0.0,10.6,1,1,14,09:28 AM,08:45 PM,07:57 AM,06:14 PM,6,12,12,12,9,36,69,0.0,1023,12,10,120,6
2019-02-07 12:00:00,16,12,0.0,10.6,1,1,14,09:28 AM,08:45 PM,07:57 AM,06:14 PM,7,14,14,14,6,33,61,0.0,1023,14,10,75,5
2019-02-07 15:00:00,16,12,0.0,10.6,1,1,14,09:28 AM,08:45 PM,07:57 AM,06:14 PM,8,16,16,16,8,15,58,0.0,1022,16,10,129,6
2019-02-07 18:00:00,16,12,0.0,10.6,1,1,14,09:28 AM,08:45 PM,07:57 AM,06:14 PM,8,15,15,15,8,13,65,0.0,1023,15,10,120,7
2019-02-07 21:00:00,16,12,0.0,10.6,1,1,14,09:28 AM,08:45 PM,07:57 AM,06:14 PM,8,13,13,13,8,17,70,0.0,1025,13,10,101,5
2019-02-08 00:00:00,15,11,0.0,10.0,1,1,22,09:55 AM,09:44 PM,07:56 AM,06:16 PM,8,12,12,12,4,27,73,0.0,1026,12,10,253,3
2019-02-08 03:00:00,15,11,0.0,10.0,1,1,22,09:55 AM,09:44 PM,07:56 AM,06:16 PM,7,11,12,11,7,54,73,0.0,1025,12,10,317,4
2019-02-08 06:00:00,15,11,0.0,10.0,1,1,22,09:55 AM,09:44 PM,07:56 AM,06:16 PM,7,11,11,11,9,36,75,0.0,1025,11,10,286,5
2019-02-08 09:00:00,15,11,0.0,10.0,1,1,22,09:55 AM,09:44 PM,07:56 AM,06:16 PM,8,12,12,12,9,53,76,0.0,1025,12,10,252,6
2019-02-08 12:00:00,15,11,0.0,10.0,1,1,22,09:55 AM,09:44 PM,07:56 AM,06:16 PM,9,12,13,12,15,73,76,0.1,1025,13,10,222,12
2019-02-08 15:00:00,15,11,0.0,10.0,1,1,22,09:55 AM,09:44 PM,07:56 AM,06:16 PM,9,13,14,13,18,36,72,0.0,1023,14,10,217,14
2019-02-08 18:00:00,15,11,0.0,10.0,1,1,22,09:55 AM,09:44 PM,07:56 AM,06:16 PM,9,12,13,12,19,24,76,0.0,1022,13,10,223,13
2019-02-08 21:00:00,15,11,0.0,10.0,1,1,22,09:55 AM,09:44 PM,07:56 AM,06:16 PM,9,11,12,11,18,29,83,0.0,1022,12,10,238,11
2019-02-09 00:00:00,19,11,0.0,10.6,1,1,29,10:21 AM,10:42 PM,07:54 AM,06:17 PM,9,11,12,11,17,22,85,0.0,1022,12,10,252,10
2019-02-09 03:00:00,19,11,0.0,10.6,1,1,29,10:21 AM,10:42 PM,07:54 AM,06:17 PM,9,10,11,10,15,22,85,0.0,1021,11,17,262,9
2019-02-09 06:00:00,19,11,0.0,10.6,1,1,29,10:21 AM,10:42 PM,07:54 AM,06:17 PM,8,10,11,10,14,12,82,0.0,1020,11,20,277,8
2019-02-09 09:00:00,19,11,0.0,10.6,1,1,29,10:21 AM,10:42 PM,07:54 AM,06:17 PM,8,12,13,12,10,4,72,0.0,1021,13,20,300,8
2019-02-09 12:00:00,19,11,0.0,10.6,1,1,29,10:21 AM,10:42 PM,07:54 AM,06:17 PM,9,17,17,17,7,1,59,0.0,1021,17,20,274,6
2019-02-09 15:00:00,19,11,0.0,10.6,1,1,29,10:21 AM,10:42 PM,07:54 AM,06:17 PM,8,18,18,18,9,5,51,0.0,1019,18,20,216,8
2019-02-09 18:00:00,19,11,0.0,10.6,1,1,29,10:21 AM,10:42 PM,07:54 AM,06:17 PM,8,16,16,16,11,5,56,0.0,1019,16,20,203,9
2019-02-09 21:00:00,19,11,0.0,10.6,1,1,29,10:21 AM,10:42 PM,07:54 AM,06:17 PM,8,13,14,13,11,4,68,0.0,1021,14,20,230,9
2019-02-10 00:00:00,17,11,0.0,10.7,1,1,37,10:47 AM,11:43 PM,07:53 AM,06:18 PM,7,11,12,11,15,6,73,0.0,1020,12,20,256,10
2019-02-10 03:00:00,17,11,0.0,10.7,1,1,37,10:47 AM,11:43 PM,07:53 AM,06:18 PM,6,10,11,10,22,12,71,0.0,1019,11,13,260,13
2019-02-10 06:00:00,17,11,0.0,10.7,1,1,37,10:47 AM,11:43 PM,07:53 AM,06:18 PM,5,9,11,9,26,11,70,0.0,1017,11,10,260,14
2019-02-10 09:00:00,17,11,0.0,10.7,1,1,37,10:47 AM,11:43 PM,07:53 AM,06:18 PM,5,10,12,10,27,13,62,0.0,1017,12,10,265,17
2019-02-10 12:00:00,17,11,0.0,10.7,1,1,37,10:47 AM,11:43 PM,07:53 AM,06:18 PM,5,15,15,15,35,9,51,0.0,1017,15,10,267,26
2019-02-10 15:00:00,17,11,0.0,10.7,1,1,37,10:47 AM,11:43 PM,07:53 AM,06:18 PM,6,17,17,17,41,5,47,0.0,1016,17,10,271,29
2019-02-10 18:00:00,17,11,0.0,10.7,1,1,37,10:47 AM,11:43 PM,07:53 AM,06:18 PM,6,16,16,16,38,5,52,0.0,1017,16,17,269,22
2019-02-10 21:00:00,17,11,0.0,10.7,1,1,37,10:47 AM,11:43 PM,07:53 AM,06:18 PM,7,15,15,15,20,7,61,0.0,1019,15,19,276,12
2019-02-11 00:00:00,13,11,0.0,6.9,1,1,44,11:15 AM,No moonset,07:52 AM,06:19 PM,8,14,14,14,8,8,71,0.0,1021,14,19,122,6
2019-02-11 03:00:00,13,11,0.0,6.9,1,1,44,11:15 AM,No moonset,07:52 AM,06:19 PM,8,13,13,13,4,8,74,0.0,1022,13,13,203,3
2019-02-11 06:00:00,13,11,0.0,6.9,1,1,44,11:15 AM,No moonset,07:52 AM,06:19 PM,7,11,12,11,8,52,73,0.0,1023,12,10,145,6
2019-02-11 09:00:00,13,11,0.0,6.9,1,1,44,11:15 AM,No moonset,07:52 AM,06:19 PM,6,11,11,11,12,66,69,0.1,1025,11,10,88,9
2019-02-11 12:00:00,13,11,0.0,6.9,1,1,44,11:15 AM,No moonset,07:52 AM,06:19 PM,6,11,12,11,12,65,65,0.0,1026,12,10,140,9
2019-02-11 15:00:00,13,11,0.0,6.9,1,1,44,11:15 AM,No moonset,07:52 AM,06:19 PM,6,12,13,12,15,62,64,0.1,1027,13,10,175,13
2019-02-11 18:00:00,13,11,0.0,6.9,1,1,44,11:15 AM,No moonset,07:52 AM,06:19 PM,7,11,13,11,16,38,67,0.0,1028,13,16,156,13
2019-02-11 21:00:00,13,11,0.0,6.9,1,1,44,11:15 AM,No moonset,07:52 AM,06:19 PM,8,11,12,11,14,33,73,0.0,1029,12,20,127,11
2019-02-12 00:00:00,16,12,0.0,10.7,1,1,52,11:45 AM,12:44 AM,07:51 AM,06:21 PM,8,11,12,11,10,48,74,0.0,1031,12,19,130,8
2019-02-12 03:00:00,16,12,0.0,10.7,1,1,52,11:45 AM,12:44 AM,07:51 AM,06:21 PM,8,12,12,12,8,21,76,0.0,1031,12,13,267,6
2019-02-12 06:00:00,16,12,0.0,10.7,1,1,52,11:45 AM,12:44 AM,07:51 AM,06:21 PM,7,12,12,12,8,2,72,0.0,1032,12,10,336,7
2019-02-12 09:00:00,16,12,0.0,10.7,1,1,52,11:45 AM,12:44 AM,07:51 AM,06:21 PM,4,12,12,12,8,0,58,0.0,1032,12,10,342,6
2019-02-12 12:00:00,16,12,0.0,10.7,1,1,52,11:45 AM,12:44 AM,07:51 AM,06:21 PM,3,15,15,15,7,0,45,0.0,1032,15,10,278,6
2019-02-12 15:00:00,16,12,0.0,10.7,1,1,52,11:45 AM,12:44 AM,07:51 AM,06:21 PM,3,16,16,16,12,3,42,0.0,1031,16,10,235,10
2019-02-12 18:00:00,16,12,0.0,10.7,1,1,52,11:45 AM,12:44 AM,07:51 AM,06:21 PM,4,14,14,14,16,5,49,0.0,1031,14,10,233,13
2019-02-12 21:00:00,16,12,0.0,10.7,1,1,52,11:45 AM,12:44 AM,07:51 AM,06:21 PM,5,12,13,12,14,4,56,0.0,1031,13,17,253,11
